Stats,,,,,,,,,
Total Exited,2037,,,,,,,,
Total Records,10000,,,,,,,,
exit ratio,20.40%,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,RowNumber,Exited,Probability,Total Select,Total Select Percent,Random Select,Random Select,Model Select,Model Select Percent
,5403,0,0.079160947,7910,0.791,1611.267,0.791,1894,93.00%
,3994,0,0.079157216,7911,0.7911,1611.4707,0.7911,1894,93.00%
,6385,0,0.079149514,7912,0.7912,1611.6744,0.7912,1894,93.00%
,6874,0,0.079135334,7913,0.7913,1611.8781,0.7913,1894,93.00%
,2559,0,0.079130403,7914,0.7914,1612.0818,0.7914,1894,93.00%
,2818,0,0.079129618,7915,0.7915,1612.2855,0.7915,1894,93.00%
,8326,0,0.079099953,7916,0.7916,1612.4892,0.7916,1894,93.00%
,528,0,0.079084866,7917,0.7917,1612.6929,0.7917,1894,93.00%
,4532,0,0.079048409,7918,0.7918,1612.8966,0.7918,1894,93.00%
,2639,0,0.079032466,7919,0.7919,1613.1003,0.7919,1894,93.00%
,5214,0,0.078973037,7920,0.792,1613.304,0.792,1894,93.00%
,2897,0,0.078947167,7921,0.7921,1613.5077,0.7921,1894,93.00%
,6136,0,0.078938555,7922,0.7922,1613.7114,0.7922,1894,93.00%
,9430,0,0.078932606,7923,0.7923,1613.9151,0.7923,1894,93.00%
,1832,0,0.078930382,7924,0.7924,1614.1188,0.7924,1894,93.00%
,6835,0,0.078926771,7925,0.7925,1614.3225,0.7925,1894,93.00%
,359,0,0.078858959,7926,0.7926,1614.5262,0.7926,1894,93.00%
,8528,0,0.078765635,7927,0.7927,1614.7299,0.7927,1894,93.00%
,4799,0,0.078699835,7928,0.7928,1614.9336,0.7928,1894,93.00%
,4443,0,0.078696152,7929,0.7929,1615.1373,0.7929,1894,93.00%
,6820,0,0.078668322,7930,0.793,1615.341,0.793,1894,93.00%
,7278,0,0.078621103,7931,0.7931,1615.5447,0.7931,1894,93.00%
,8635,0,0.07861349,7932,0.7932,1615.7484,0.7932,1894,93.00%
,5595,0,0.078560425,7933,0.7933,1615.9521,0.7933,1894,93.00%
,8732,0,0.078545763,7934,0.7934,1616.1558,0.7934,1894,93.00%
,9223,0,0.078518697,7935,0.7935,1616.3595,0.7935,1894,93.00%
,8583,0,0.078505995,7936,0.7936,1616.5632,0.7936,1894,93.00%
,8137,0,0.078491489,7937,0.7937,1616.7669,0.7937,1894,93.00%
,5956,1,0.078490707,7938,0.7938,1616.9706,0.7938,1895,93.00%
,5003,1,0.078468277,7939,0.7939,1617.1743,0.7939,1896,93.10%
,7999,1,0.078447117,7940,0.794,1617.378,0.794,1897,93.10%
,7450,0,0.078440378,7941,0.7941,1617.5817,0.7941,1897,93.10%
,4921,0,0.078439108,7942,0.7942,1617.7854,0.7942,1897,93.10%
,1302,0,0.078438202,7943,0.7943,1617.9891,0.7943,1897,93.10%
,7322,0,0.078412624,7944,0.7944,1618.1928,0.7944,1897,93.10%
,5487,0,0.078403633,7945,0.7945,1618.3965,0.7945,1897,93.10%
,7665,0,0.078400226,7946,0.7946,1618.6002,0.7946,1897,93.10%
,7828,0,0.078377366,7947,0.7947,1618.8039,0.7947,1897,93.10%
,6906,0,0.078359469,7948,0.7948,1619.0076,0.7948,1897,93.10%
,4117,0,0.078346274,7949,0.7949,1619.2113,0.7949,1897,93.10%
,5206,0,0.078337969,7950,0.795,1619.415,0.795,1897,93.10%
,6335,0,0.078276864,7951,0.7951,1619.6187,0.7951,1897,93.10%
,4230,0,0.078275823,7952,0.7952,1619.8224,0.7952,1897,93.10%
,9804,0,0.078272477,7953,0.7953,1620.0261,0.7953,1897,93.10%
,7548,0,0.07826173,7954,0.7954,1620.2298,0.7954,1897,93.10%
,741,0,0.078259661,7955,0.7955,1620.4335,0.7955,1897,93.10%
,8149,0,0.078239901,7956,0.7956,1620.6372,0.7956,1897,93.10%
,2280,0,0.078220352,7957,0.7957,1620.8409,0.7957,1897,93.10%
,6446,0,0.078171611,7958,0.7958,1621.0446,0.7958,1897,93.10%
,9355,0,0.078149365,7959,0.7959,1621.2483,0.7959,1897,93.10%
,6778,0,0.078140206,7960,0.796,1621.452,0.796,1897,93.10%
,5111,0,0.078101832,7961,0.7961,1621.6557,0.7961,1897,93.10%
,2730,0,0.07803705,7962,0.7962,1621.8594,0.7962,1897,93.10%
,9542,0,0.078030229,7963,0.7963,1622.0631,0.7963,1897,93.10%
,5381,0,0.078025622,7964,0.7964,1622.2668,0.7964,1897,93.10%
,4476,0,0.078005434,7965,0.7965,1622.4705,0.7965,1897,93.10%
,5060,0,0.078002121,7966,0.7966,1622.6742,0.7966,1897,93.10%
,773,0,0.077964979,7967,0.7967,1622.8779,0.7967,1897,93.10%
,516,0,0.077961832,7968,0.7968,1623.0816,0.7968,1897,93.10%
,4479,0,0.077871141,7969,0.7969,1623.2853,0.7969,1897,93.10%
,1887,0,0.07784233,7970,0.797,1623.489,0.797,1897,93.10%
,8986,0,0.077839229,7971,0.7971,1623.6927,0.7971,1897,93.10%
,6616,0,0.077817899,7972,0.7972,1623.8964,0.7972,1897,93.10%
,2166,0,0.077788186,7973,0.7973,1624.1001,0.7973,1897,93.10%
,2289,0,0.077783614,7974,0.7974,1624.3038,0.7974,1897,93.10%
,4688,0,0.077773387,7975,0.7975,1624.5075,0.7975,1897,93.10%
,5467,0,0.077734512,7976,0.7976,1624.7112,0.7976,1897,93.10%
,2547,1,0.077717224,7977,0.7977,1624.9149,0.7977,1898,93.20%
,2462,0,0.077655433,7978,0.7978,1625.1186,0.7978,1898,93.20%
,5330,0,0.077649211,7979,0.7979,1625.3223,0.7979,1898,93.20%
,1377,1,0.077637777,7980,0.798,1625.526,0.798,1899,93.20%
,8041,0,0.077632649,7981,0.7981,1625.7297,0.7981,1899,93.20%
,5057,0,0.077613803,7982,0.7982,1625.9334,0.7982,1899,93.20%
,6181,0,0.07761186,7983,0.7983,1626.1371,0.7983,1899,93.20%
,7797,0,0.077570212,7984,0.7984,1626.3408,0.7984,1899,93.20%
,9400,0,0.077562756,7985,0.7985,1626.5445,0.7985,1899,93.20%
,5447,0,0.077478671,7986,0.7986,1626.7482,0.7986,1899,93.20%
,3876,0,0.077477147,7987,0.7987,1626.9519,0.7987,1899,93.20%
,7632,0,0.077464366,7988,0.7988,1627.1556,0.7988,1899,93.20%
,7053,0,0.07745795,7989,0.7989,1627.3593,0.7989,1899,93.20%
,8228,0,0.077451244,7990,0.799,1627.563,0.799,1899,93.20%
,8075,0,0.077431702,7991,0.7991,1627.7667,0.7991,1899,93.20%
,4358,0,0.077429314,7992,0.7992,1627.9704,0.7992,1899,93.20%
,3443,0,0.07739433,7993,0.7993,1628.1741,0.7993,1899,93.20%
,279,0,0.077389448,7994,0.7994,1628.3778,0.7994,1899,93.20%
,8000,0,0.077361025,7995,0.7995,1628.5815,0.7995,1899,93.20%
,6754,0,0.077353323,7996,0.7996,1628.7852,0.7996,1899,93.20%
,8036,0,0.07734774,7997,0.7997,1628.9889,0.7997,1899,93.20%
,6118,0,0.07733558,7998,0.7998,1629.1926,0.7998,1899,93.20%
,7417,0,0.077317597,7999,0.7999,1629.3963,0.7999,1899,93.20%
,9440,0,0.077305961,8000,0.8,1629.6,0.8,1899,93.20%
,2342,0,0.077274195,8001,0.8001,1629.8037,0.8001,1899,93.20%
,921,0,0.077225936,8002,0.8002,1630.0074,0.8002,1899,93.20%
,274,0,0.077223963,8003,0.8003,1630.2111,0.8003,1899,93.20%
,91,1,0.077212769,8004,0.8004,1630.4148,0.8004,1900,93.30%
,9551,0,0.077204778,8005,0.8005,1630.6185,0.8005,1900,93.30%
,7408,0,0.077144423,8006,0.8006,1630.8222,0.8006,1900,93.30%
,6897,0,0.077126361,8007,0.8007,1631.0259,0.8007,1900,93.30%
,563,0,0.077096267,8008,0.8008,1631.2296,0.8008,1900,93.30%
,8889,0,0.077089763,8009,0.8009,1631.4333,0.8009,1900,93.30%
,6321,0,0.077051032,8010,0.801,1631.637,0.801,1900,93.30%
,3536,0,0.076942528,8011,0.8011,1631.8407,0.8011,1900,93.30%
,4043,0,0.076937089,8012,0.8012,1632.0444,0.8012,1900,93.30%
,5568,0,0.076869295,8013,0.8013,1632.2481,0.8013,1900,93.30%
,9938,0,0.07686617,8014,0.8014,1632.4518,0.8014,1900,93.30%
,9913,0,0.076747028,8015,0.8015,1632.6555,0.8015,1900,93.30%
,6879,1,0.07672644,8016,0.8016,1632.8592,0.8016,1901,93.30%
,3398,0,0.07671488,8017,0.8017,1633.0629,0.8017,1901,93.30%
,5637,0,0.076713369,8018,0.8018,1633.2666,0.8018,1901,93.30%
,4127,0,0.076709622,8019,0.8019,1633.4703,0.8019,1901,93.30%
,9941,0,0.076687367,8020,0.802,1633.674,0.802,1901,93.30%
,5405,0,0.076659589,8021,0.8021,1633.8777,0.8021,1901,93.30%
,7451,0,0.076624782,8022,0.8022,1634.0814,0.8022,1901,93.30%
,6599,0,0.076522472,8023,0.8023,1634.2851,0.8023,1901,93.30%
,2284,0,0.07648634,8024,0.8024,1634.4888,0.8024,1901,93.30%
,72,0,0.07646855,8025,0.8025,1634.6925,0.8025,1901,93.30%
,3442,0,0.076463324,8026,0.8026,1634.8962,0.8026,1901,93.30%
,9973,0,0.076329441,8027,0.8027,1635.0999,0.8027,1901,93.30%
,6642,0,0.076307918,8028,0.8028,1635.3036,0.8028,1901,93.30%
,2031,0,0.076291887,8029,0.8029,1635.5073,0.8029,1901,93.30%
,1877,1,0.076290239,8030,0.803,1635.711,0.803,1902,93.40%
,5152,0,0.076275893,8031,0.8031,1635.9147,0.8031,1902,93.40%
,6546,0,0.076262525,8032,0.8032,1636.1184,0.8032,1902,93.40%
,4548,1,0.076238928,8033,0.8033,1636.3221,0.8033,1903,93.40%
,1827,0,0.076218086,8034,0.8034,1636.5258,0.8034,1903,93.40%
,8289,0,0.076214694,8035,0.8035,1636.7295,0.8035,1903,93.40%
,4776,0,0.076193162,8036,0.8036,1636.9332,0.8036,1903,93.40%
,2998,0,0.076188307,8037,0.8037,1637.1369,0.8037,1903,93.40%
,1622,1,0.076166768,8038,0.8038,1637.3406,0.8038,1904,93.50%
,746,0,0.076135785,8039,0.8039,1637.5443,0.8039,1904,93.50%
,3250,0,0.07611859,8040,0.804,1637.748,0.804,1904,93.50%
,374,0,0.076102816,8041,0.8041,1637.9517,0.8041,1904,93.50%
,1563,1,0.076087063,8042,0.8042,1638.1554,0.8042,1905,93.50%
,4741,0,0.076085505,8043,0.8043,1638.3591,0.8043,1905,93.50%
,1423,0,0.076054317,8044,0.8044,1638.5628,0.8044,1905,93.50%
,1627,1,0.076053205,8045,0.8045,1638.7665,0.8045,1906,93.60%
,8761,0,0.07601083,8046,0.8046,1638.9702,0.8046,1906,93.60%
,566,0,0.075961494,8047,0.8047,1639.1739,0.8047,1906,93.60%
,6103,0,0.075941008,8048,0.8048,1639.3776,0.8048,1906,93.60%
,3955,0,0.075889901,8049,0.8049,1639.5813,0.8049,1906,93.60%
,6157,0,0.075887364,8050,0.805,1639.785,0.805,1906,93.60%
,249,0,0.075879613,8051,0.8051,1639.9887,0.8051,1906,93.60%
,6939,0,0.075874219,8052,0.8052,1640.1924,0.8052,1906,93.60%
,7846,0,0.075839571,8053,0.8053,1640.3961,0.8053,1906,93.60%
,5431,0,0.075815065,8054,0.8054,1640.5998,0.8054,1906,93.60%
,6354,0,0.075808906,8055,0.8055,1640.8035,0.8055,1906,93.60%
,6176,0,0.075783174,8056,0.8056,1641.0072,0.8056,1906,93.60%
,7448,0,0.075776046,8057,0.8057,1641.2109,0.8057,1906,93.60%
,8825,0,0.075694045,8058,0.8058,1641.4146,0.8058,1906,93.60%
,6073,0,0.075678751,8059,0.8059,1641.6183,0.8059,1906,93.60%
,2835,0,0.075624971,8060,0.806,1641.822,0.806,1906,93.60%
,5193,0,0.075593942,8061,0.8061,1642.0257,0.8061,1906,93.60%
,8893,0,0.075534602,8062,0.8062,1642.2294,0.8062,1906,93.60%
,3342,0,0.075525342,8063,0.8063,1642.4331,0.8063,1906,93.60%
,8886,0,0.075519554,8064,0.8064,1642.6368,0.8064,1906,93.60%
,9806,0,0.075460756,8065,0.8065,1642.8405,0.8065,1906,93.60%
,8002,0,0.075457113,8066,0.8066,1643.0442,0.8066,1906,93.60%
,6801,0,0.075444534,8067,0.8067,1643.2479,0.8067,1906,93.60%
,6539,1,0.075380027,8068,0.8068,1643.4516,0.8068,1907,93.60%
,6349,0,0.075300279,8069,0.8069,1643.6553,0.8069,1907,93.60%
,9130,1,0.075256187,8070,0.807,1643.859,0.807,1908,93.70%
,3063,0,0.075230059,8071,0.8071,1644.0627,0.8071,1908,93.70%
,9134,0,0.075137149,8072,0.8072,1644.2664,0.8072,1908,93.70%
,7834,0,0.075130515,8073,0.8073,1644.4701,0.8073,1908,93.70%
,9441,1,0.075127598,8074,0.8074,1644.6738,0.8074,1909,93.70%
,3657,1,0.075059148,8075,0.8075,1644.8775,0.8075,1910,93.80%
,2550,1,0.075043967,8076,0.8076,1645.0812,0.8076,1911,93.80%
,3433,0,0.075028157,8077,0.8077,1645.2849,0.8077,1911,93.80%
,1534,0,0.074997245,8078,0.8078,1645.4886,0.8078,1911,93.80%
,1230,0,0.074993681,8079,0.8079,1645.6923,0.8079,1911,93.80%
,3391,0,0.074979127,8080,0.808,1645.896,0.808,1911,93.80%
,7151,0,0.07495586,8081,0.8081,1646.0997,0.8081,1911,93.80%
,657,0,0.074936202,8082,0.8082,1646.3034,0.8082,1911,93.80%
,3092,0,0.074922705,8083,0.8083,1646.5071,0.8083,1911,93.80%
,9067,0,0.074915849,8084,0.8084,1646.7108,0.8084,1911,93.80%
,3970,1,0.074902606,8085,0.8085,1646.9145,0.8085,1912,93.90%
,9814,0,0.074901686,8086,0.8086,1647.1182,0.8086,1912,93.90%
,3467,0,0.074845219,8087,0.8087,1647.3219,0.8087,1912,93.90%
,2885,0,0.074830762,8088,0.8088,1647.5256,0.8088,1912,93.90%
,8630,0,0.074766158,8089,0.8089,1647.7293,0.8089,1912,93.90%
,350,0,0.074701632,8090,0.809,1647.933,0.809,1912,93.90%
,6951,0,0.07465814,8091,0.8091,1648.1367,0.8091,1912,93.90%
,2971,1,0.074657289,8092,0.8092,1648.3404,0.8092,1913,93.90%
,9270,0,0.074592017,8093,0.8093,1648.5441,0.8093,1913,93.90%
,7224,1,0.074577939,8094,0.8094,1648.7478,0.8094,1914,94.00%
,3856,0,0.074507569,8095,0.8095,1648.9515,0.8095,1914,94.00%
,2397,0,0.074455543,8096,0.8096,1649.1552,0.8096,1914,94.00%
,8475,0,0.074449863,8097,0.8097,1649.3589,0.8097,1914,94.00%
,9229,0,0.074429217,8098,0.8098,1649.5626,0.8098,1914,94.00%
,9700,0,0.074426617,8099,0.8099,1649.7663,0.8099,1914,94.00%
,5283,0,0.074409173,8100,0.81,1649.97,0.81,1914,94.00%
,1532,0,0.074408364,8101,0.8101,1650.1737,0.8101,1914,94.00%
,3287,0,0.074345393,8102,0.8102,1650.3774,0.8102,1914,94.00%
,5820,0,0.074328172,8103,0.8103,1650.5811,0.8103,1914,94.00%
,4767,0,0.074327596,8104,0.8104,1650.7848,0.8104,1914,94.00%
,7494,0,0.074320412,8105,0.8105,1650.9885,0.8105,1914,94.00%
,1569,0,0.074314039,8106,0.8106,1651.1922,0.8106,1914,94.00%
,9905,0,0.07430146,8107,0.8107,1651.3959,0.8107,1914,94.00%
,573,0,0.074271083,8108,0.8108,1651.5996,0.8108,1914,94.00%
,5063,0,0.074236403,8109,0.8109,1651.8033,0.8109,1914,94.00%
,8310,0,0.074186844,8110,0.811,1652.007,0.811,1914,94.00%
,9946,0,0.074160149,8111,0.8111,1652.2107,0.8111,1914,94.00%
,121,0,0.074148049,8112,0.8112,1652.4144,0.8112,1914,94.00%
,7438,0,0.074095143,8113,0.8113,1652.6181,0.8113,1914,94.00%
,2810,0,0.074058783,8114,0.8114,1652.8218,0.8114,1914,94.00%
,114,0,0.074054586,8115,0.8115,1653.0255,0.8115,1914,94.00%
,727,0,0.073988216,8116,0.8116,1653.2292,0.8116,1914,94.00%
,4205,0,0.073985021,8117,0.8117,1653.4329,0.8117,1914,94.00%
,6169,0,0.07397614,8118,0.8118,1653.6366,0.8118,1914,94.00%
,399,0,0.073960077,8119,0.8119,1653.8403,0.8119,1914,94.00%
,3473,0,0.073910675,8120,0.812,1654.044,0.812,1914,94.00%
,4710,0,0.073867618,8121,0.8121,1654.2477,0.8121,1914,94.00%
,8210,0,0.073797667,8122,0.8122,1654.4514,0.8122,1914,94.00%
,5757,0,0.073766169,8123,0.8123,1654.6551,0.8123,1914,94.00%
,2112,0,0.073761844,8124,0.8124,1654.8588,0.8124,1914,94.00%
,8239,0,0.073757407,8125,0.8125,1655.0625,0.8125,1914,94.00%
,2194,0,0.073683656,8126,0.8126,1655.2662,0.8126,1914,94.00%
,1430,0,0.073618414,8127,0.8127,1655.4699,0.8127,1914,94.00%
,7656,0,0.073581477,8128,0.8128,1655.6736,0.8128,1914,94.00%
,7485,0,0.073548954,8129,0.8129,1655.8773,0.8129,1914,94.00%
,6350,0,0.073519145,8130,0.813,1656.081,0.813,1914,94.00%
,3988,0,0.073495475,8131,0.8131,1656.2847,0.8131,1914,94.00%
,7084,0,0.073475572,8132,0.8132,1656.4884,0.8132,1914,94.00%
,664,0,0.07345846,8133,0.8133,1656.6921,0.8133,1914,94.00%
,8741,0,0.073441309,8134,0.8134,1656.8958,0.8134,1914,94.00%
,3395,0,0.073413805,8135,0.8135,1657.0995,0.8135,1914,94.00%
,1583,0,0.073407689,8136,0.8136,1657.3032,0.8136,1914,94.00%
,15,0,0.07317194,8137,0.8137,1657.5069,0.8137,1914,94.00%
,6502,0,0.073168503,8138,0.8138,1657.7106,0.8138,1914,94.00%
,4490,0,0.073155659,8139,0.8139,1657.9143,0.8139,1914,94.00%
,5860,0,0.073148006,8140,0.814,1658.118,0.814,1914,94.00%
,3289,0,0.073131252,8141,0.8141,1658.3217,0.8141,1914,94.00%
,3222,0,0.073123607,8142,0.8142,1658.5254,0.8142,1914,94.00%
,781,0,0.073085829,8143,0.8143,1658.7291,0.8143,1914,94.00%
,3022,0,0.073042938,8144,0.8144,1658.9328,0.8144,1914,94.00%
,7614,0,0.072997938,8145,0.8145,1659.1365,0.8145,1914,94.00%
,9822,0,0.072997715,8146,0.8146,1659.3402,0.8146,1914,94.00%
,6864,0,0.072973075,8147,0.8147,1659.5439,0.8147,1914,94.00%
,4758,0,0.072924566,8148,0.8148,1659.7476,0.8148,1914,94.00%
,1864,0,0.072887397,8149,0.8149,1659.9513,0.8149,1914,94.00%
,1042,0,0.072865079,8150,0.815,1660.155,0.815,1914,94.00%
,5750,0,0.072863647,8151,0.8151,1660.3587,0.8151,1914,94.00%
,1880,0,0.072852969,8152,0.8152,1660.5624,0.8152,1914,94.00%
,7946,0,0.072770432,8153,0.8153,1660.7661,0.8153,1914,94.00%
,3704,1,0.072736184,8154,0.8154,1660.9698,0.8154,1915,94.00%
,5022,0,0.072729422,8155,0.8155,1661.1735,0.8155,1915,94.00%
,7495,0,0.072722134,8156,0.8156,1661.3772,0.8156,1915,94.00%
,9516,0,0.07270978,8157,0.8157,1661.5809,0.8157,1915,94.00%
,3537,0,0.072689951,8158,0.8158,1661.7846,0.8158,1915,94.00%
,6488,0,0.072689818,8159,0.8159,1661.9883,0.8159,1915,94.00%
,6274,1,0.072675492,8160,0.816,1662.192,0.816,1916,94.10%
,8416,0,0.072648367,8161,0.8161,1662.3957,0.8161,1916,94.10%
,158,0,0.072643358,8162,0.8162,1662.5994,0.8162,1916,94.10%
,1916,0,0.072633753,8163,0.8163,1662.8031,0.8163,1916,94.10%
,4308,0,0.072605867,8164,0.8164,1663.0068,0.8164,1916,94.10%
,4215,0,0.072604978,8165,0.8165,1663.2105,0.8165,1916,94.10%
,7065,0,0.072544857,8166,0.8166,1663.4142,0.8166,1916,94.10%
,5365,0,0.072540113,8167,0.8167,1663.6179,0.8167,1916,94.10%
,9635,0,0.072461218,8168,0.8168,1663.8216,0.8168,1916,94.10%
,8809,1,0.072454711,8169,0.8169,1664.0253,0.8169,1917,94.10%
,1478,0,0.072445115,8170,0.817,1664.229,0.817,1917,94.10%
,3555,0,0.072337668,8171,0.8171,1664.4327,0.8171,1917,94.10%
,1735,0,0.072314214,8172,0.8172,1664.6364,0.8172,1917,94.10%
,9462,0,0.072225711,8173,0.8173,1664.8401,0.8173,1917,94.10%
,8804,0,0.072181963,8174,0.8174,1665.0438,0.8174,1917,94.10%
,7731,0,0.072176021,8175,0.8175,1665.2475,0.8175,1917,94.10%
,7455,0,0.072155969,8176,0.8176,1665.4512,0.8176,1917,94.10%
,1814,0,0.072067711,8177,0.8177,1665.6549,0.8177,1917,94.10%
,9673,0,0.072066038,8178,0.8178,1665.8586,0.8178,1917,94.10%
,7831,0,0.072049081,8179,0.8179,1666.0623,0.8179,1917,94.10%
,7650,0,0.072007047,8180,0.818,1666.266,0.818,1917,94.10%
,6328,0,0.071979539,8181,0.8181,1666.4697,0.8181,1917,94.10%
,2908,0,0.071939151,8182,0.8182,1666.6734,0.8182,1917,94.10%
,3527,0,0.071910632,8183,0.8183,1666.8771,0.8183,1917,94.10%
,224,1,0.071862811,8184,0.8184,1667.0808,0.8184,1918,94.20%
,2167,0,0.07181216,8185,0.8185,1667.2845,0.8185,1918,94.20%
,9007,0,0.071786145,8186,0.8186,1667.4882,0.8186,1918,94.20%
,5119,0,0.071762846,8187,0.8187,1667.6919,0.8187,1918,94.20%
,5397,0,0.071754677,8188,0.8188,1667.8956,0.8188,1918,94.20%
,7926,0,0.071738921,8189,0.8189,1668.0993,0.8189,1918,94.20%
,1144,0,0.071733482,8190,0.819,1668.303,0.819,1918,94.20%
,5766,0,0.071727328,8191,0.8191,1668.5067,0.8191,1918,94.20%
,375,0,0.07171626,8192,0.8192,1668.7104,0.8192,1918,94.20%
,5486,0,0.071706063,8193,0.8193,1668.9141,0.8193,1918,94.20%
,1981,0,0.071702912,8194,0.8194,1669.1178,0.8194,1918,94.20%
,248,0,0.071661422,8195,0.8195,1669.3215,0.8195,1918,94.20%
,2255,0,0.071657328,8196,0.8196,1669.5252,0.8196,1918,94.20%
,7000,1,0.071636692,8197,0.8197,1669.7289,0.8197,1919,94.20%
,5645,0,0.071606638,8198,0.8198,1669.9326,0.8198,1919,94.20%
,8062,0,0.071486038,8199,0.8199,1670.1363,0.8199,1919,94.20%
,6624,0,0.071447779,8200,0.82,1670.34,0.82,1919,94.20%
,2889,0,0.071389024,8201,0.8201,1670.5437,0.8201,1919,94.20%
,8131,0,0.071376068,8202,0.8202,1670.7474,0.8202,1919,94.20%
,197,0,0.071369106,8203,0.8203,1670.9511,0.8203,1919,94.20%
,3673,0,0.071342642,8204,0.8204,1671.1548,0.8204,1919,94.20%
,3666,0,0.071340461,8205,0.8205,1671.3585,0.8205,1919,94.20%
,749,0,0.071323401,8206,0.8206,1671.5622,0.8206,1919,94.20%
,6945,0,0.071320569,8207,0.8207,1671.7659,0.8207,1919,94.20%
,837,0,0.071266507,8208,0.8208,1671.9696,0.8208,1919,94.20%
,5886,0,0.071234247,8209,0.8209,1672.1733,0.8209,1919,94.20%
,377,1,0.071174208,8210,0.821,1672.377,0.821,1920,94.30%
,4836,0,0.071091942,8211,0.8211,1672.5807,0.8211,1920,94.30%
,7779,0,0.071075022,8212,0.8212,1672.7844,0.8212,1920,94.30%
,5067,0,0.071054271,8213,0.8213,1672.9881,0.8213,1920,94.30%
,9102,0,0.071046334,8214,0.8214,1673.1918,0.8214,1920,94.30%
,7967,0,0.071041609,8215,0.8215,1673.3955,0.8215,1920,94.30%
,9093,1,0.071010923,8216,0.8216,1673.5992,0.8216,1921,94.30%
,8309,0,0.071000558,8217,0.8217,1673.8029,0.8217,1921,94.30%
,7274,0,0.070998925,8218,0.8218,1674.0066,0.8218,1921,94.30%
,672,0,0.070991744,8219,0.8219,1674.2103,0.8219,1921,94.30%
,6886,0,0.070958264,8220,0.822,1674.414,0.822,1921,94.30%
,7281,0,0.070930393,8221,0.8221,1674.6177,0.8221,1921,94.30%
,135,0,0.070920668,8222,0.8222,1674.8214,0.8222,1921,94.30%
,3592,0,0.070877652,8223,0.8223,1675.0251,0.8223,1921,94.30%
,4870,1,0.0708729,8224,0.8224,1675.2288,0.8224,1922,94.40%
,7288,0,0.070865032,8225,0.8225,1675.4325,0.8225,1922,94.40%
,6524,0,0.070853557,8226,0.8226,1675.6362,0.8226,1922,94.40%
,5169,0,0.070784458,8227,0.8227,1675.8399,0.8227,1922,94.40%
,6166,1,0.070762918,8228,0.8228,1676.0436,0.8228,1923,94.40%
,7499,0,0.070731673,8229,0.8229,1676.2473,0.8229,1923,94.40%
,4176,1,0.070692647,8230,0.823,1676.451,0.823,1924,94.50%
,1142,0,0.07067783,8231,0.8231,1676.6547,0.8231,1924,94.50%
,1190,1,0.070653716,8232,0.8232,1676.8584,0.8232,1925,94.50%
,6732,0,0.070615752,8233,0.8233,1677.0621,0.8233,1925,94.50%
,9050,0,0.070609009,8234,0.8234,1677.2658,0.8234,1925,94.50%
,6666,0,0.070580686,8235,0.8235,1677.4695,0.8235,1925,94.50%
,4905,0,0.070558593,8236,0.8236,1677.6732,0.8236,1925,94.50%
,2853,0,0.070530675,8237,0.8237,1677.8769,0.8237,1925,94.50%
,7311,1,0.070523727,8238,0.8238,1678.0806,0.8238,1926,94.60%
,532,0,0.070507821,8239,0.8239,1678.2843,0.8239,1926,94.60%
,1825,0,0.070434232,8240,0.824,1678.488,0.824,1926,94.60%
,5189,0,0.070430155,8241,0.8241,1678.6917,0.8241,1926,94.60%
,8453,1,0.070313809,8242,0.8242,1678.8954,0.8242,1927,94.60%
,8012,0,0.070281054,8243,0.8243,1679.0991,0.8243,1927,94.60%
,1102,0,0.070257053,8244,0.8244,1679.3028,0.8244,1927,94.60%
,5245,0,0.070256785,8245,0.8245,1679.5065,0.8245,1927,94.60%
,1525,0,0.07024169,8246,0.8246,1679.7102,0.8246,1927,94.60%
,1730,0,0.070241182,8247,0.8247,1679.9139,0.8247,1927,94.60%
,1998,0,0.070196284,8248,0.8248,1680.1176,0.8248,1927,94.60%
,208,0,0.070190386,8249,0.8249,1680.3213,0.8249,1927,94.60%
,1768,0,0.070147849,8250,0.825,1680.525,0.825,1927,94.60%
,8795,1,0.070125818,8251,0.8251,1680.7287,0.8251,1928,94.60%
,5303,0,0.070118101,8252,0.8252,1680.9324,0.8252,1928,94.60%
,7474,0,0.07007964,8253,0.8253,1681.1361,0.8253,1928,94.60%
,9363,0,0.07001401,8254,0.8254,1681.3398,0.8254,1928,94.60%
,4422,0,0.069974144,8255,0.8255,1681.5435,0.8255,1928,94.60%
,9743,0,0.069946881,8256,0.8256,1681.7472,0.8256,1928,94.60%
,5852,0,0.069893036,8257,0.8257,1681.9509,0.8257,1928,94.60%
,1407,0,0.06988822,8258,0.8258,1682.1546,0.8258,1928,94.60%
,9026,0,0.069862154,8259,0.8259,1682.3583,0.8259,1928,94.60%
,3213,1,0.069861929,8260,0.826,1682.562,0.826,1929,94.70%
,8997,0,0.06986159,8261,0.8261,1682.7657,0.8261,1929,94.70%
,9351,0,0.069833228,8262,0.8262,1682.9694,0.8262,1929,94.70%
,4574,0,0.069832855,8263,0.8263,1683.1731,0.8263,1929,94.70%
,675,0,0.06980776,8264,0.8264,1683.3768,0.8264,1929,94.70%
,1459,0,0.069789873,8265,0.8265,1683.5805,0.8265,1929,94.70%
,5613,0,0.069751341,8266,0.8266,1683.7842,0.8266,1929,94.70%
,2448,0,0.069728454,8267,0.8267,1683.9879,0.8267,1929,94.70%
